year,field,is_tt,rank,count
2012,Film / Photography,TRUE,all,0.0
2012,Film / Photography,TRUE,unknown,0.0
2012,Film / Photography,TRUE,assistant_prof,0.0
2012,Film / Photography,TRUE,"assistant_prof, associate_prof",0.0
2012,Film / Photography,TRUE,open_rank,0.0
2012,Film / Photography,TRUE,lecturer,0.0
2012,Film / Photography,TRUE,vap,0.0
2012,Film / Photography,TRUE,full_prof,0.0
2012,Film / Photography,TRUE,"associate_prof, full_prof",0.0
2012,Film / Photography,TRUE,associate_prof,0.0
2012,Film / Photography,TRUE,chair,0.0
2012,Film / Photography,TRUE,"vap, lecturer",0.0
2012,Film / Photography,TRUE,"vap, assistant_prof",0.0
2012,Film / Photography,TRUE,"lecturer, assistant_prof, associate_prof",0.0
2012,Film / Photography,TRUE,"lecturer, assistant_prof",0.0
2012,Film / Photography,FALSE,all,0.0
2012,Film / Photography,FALSE,unknown,0.0
2012,Film / Photography,FALSE,assistant_prof,0.0
2012,Film / Photography,FALSE,"assistant_prof, associate_prof",0.0
2012,Film / Photography,FALSE,open_rank,0.0
2012,Film / Photography,FALSE,lecturer,0.0
2012,Film / Photography,FALSE,vap,0.0
2012,Film / Photography,FALSE,full_prof,0.0
2012,Film / Photography,FALSE,"associate_prof, full_prof",0.0
2012,Film / Photography,FALSE,associate_prof,0.0
2012,Film / Photography,FALSE,chair,0.0
2012,Film / Photography,FALSE,"vap, lecturer",0.0
2012,Film / Photography,FALSE,"vap, assistant_prof",0.0
2012,Film / Photography,FALSE,"lecturer, assistant_prof, associate_prof",0.0
2012,Film / Photography,FALSE,"lecturer, assistant_prof",0.0
2012,Film / Photography,all,unknown,0.0
2012,Film / Photography,all,assistant_prof,0.0
2012,Film / Photography,all,"assistant_prof, associate_prof",0.0
2012,Film / Photography,all,open_rank,0.0
2012,Film / Photography,all,lecturer,0.0
2012,Film / Photography,all,vap,0.0
2012,Film / Photography,all,full_prof,0.0
2012,Film / Photography,all,"associate_prof, full_prof",0.0
2012,Film / Photography,all,associate_prof,0.0
2012,Film / Photography,all,chair,0.0
2012,Film / Photography,all,"vap, lecturer",0.0
2012,Film / Photography,all,"vap, assistant_prof",0.0
2012,Film / Photography,all,"lecturer, assistant_prof, associate_prof",0.0
2012,Film / Photography,all,"lecturer, assistant_prof",0.0
2012,Curatorial Studies / Arts Administration,all,all,0.0
2012,Curatorial Studies / Arts Administration,unknown,all,0.0
2012,Curatorial Studies / Arts Administration,unknown,unknown,0.0
2012,Curatorial Studies / Arts Administration,unknown,assistant_prof,0.0
2012,Curatorial Studies / Arts Administration,unknown,"assistant_prof, associate_prof",0.0
2012,Curatorial Studies / Arts Administration,unknown,open_rank,0.0
2012,Curatorial Studies / Arts Administration,unknown,lecturer,0.0
2012,Curatorial Studies / Arts Administration,unknown,vap,0.0
2012,Curatorial Studies / Arts Administration,unknown,full_prof,0.0
2012,Curatorial Studies / Arts Administration,unknown,"associate_prof, full_prof",0.0
2012,Curatorial Studies / Arts Administration,unknown,associate_prof,0.0
2012,Curatorial Studies / Arts Administration,unknown,chair,0.0
2012,Curatorial Studies / Arts Administration,unknown,"vap, lecturer",0.0
2012,Curatorial Studies / Arts Administration,unknown,"vap, assistant_prof",0.0
2012,Curatorial Studies / Arts Administration,unknown,"lecturer, assistant_prof, associate_prof",0.0
2012,Curatorial Studies / Arts Administration,unknown,"lecturer, assistant_prof",0.0
2012,Curatorial Studies / Arts Administration,TRUE,all,0.0
2012,Curatorial Studies / Arts Administration,TRUE,unknown,0.0
2012,Curatorial Studies / Arts Administration,TRUE,assistant_prof,0.0
2012,Curatorial Studies / Arts Administration,TRUE,"assistant_prof, associate_prof",0.0
2012,Curatorial Studies / Arts Administration,TRUE,open_rank,0.0
2012,Curatorial Studies / Arts Administration,TRUE,lecturer,0.0
2012,Curatorial Studies / Arts Administration,TRUE,vap,0.0
2012,Curatorial Studies / Arts Administration,TRUE,full_prof,0.0
2012,Curatorial Studies / Arts Administration,TRUE,"associate_prof, full_prof",0.0
2012,Curatorial Studies / Arts Administration,TRUE,associate_prof,0.0
2012,Curatorial Studies / Arts Administration,TRUE,chair,0.0
2012,Curatorial Studies / Arts Administration,TRUE,"vap, lecturer",0.0
2012,Curatorial Studies / Arts Administration,TRUE,"vap, assistant_prof",0.0
2012,Curatorial Studies / Arts Administration,TRUE,"lecturer, assistant_prof, associate_prof",0.0
2012,Curatorial Studies / Arts Administration,TRUE,"lecturer, assistant_prof",0.0
2012,Curatorial Studies / Arts Administration,FALSE,all,0.0
2012,Curatorial Studies / Arts Administration,FALSE,unknown,0.0
2012,Curatorial Studies / Arts Administration,FALSE,assistant_prof,0.0
2012,Curatorial Studies / Arts Administration,FALSE,"assistant_prof, associate_prof",0.0
2012,Curatorial Studies / Arts Administration,FALSE,open_rank,0.0
2012,Curatorial Studies / Arts Administration,FALSE,lecturer,0.0
2012,Curatorial Studies / Arts Administration,FALSE,vap,0.0
2012,Curatorial Studies / Arts Administration,FALSE,full_prof,0.0
2012,Curatorial Studies / Arts Administration,FALSE,"associate_prof, full_prof",0.0
2012,Curatorial Studies / Arts Administration,FALSE,associate_prof,0.0
2012,Curatorial Studies / Arts Administration,FALSE,chair,0.0
2012,Curatorial Studies / Arts Administration,FALSE,"vap, lecturer",0.0
2012,Curatorial Studies / Arts Administration,FALSE,"vap, assistant_prof",0.0
2012,Curatorial Studies / Arts Administration,FALSE,"lecturer, assistant_prof, associate_prof",0.0
2012,Curatorial Studies / Arts Administration,FALSE,"lecturer, assistant_prof",0.0
2012,Curatorial Studies / Arts Administration,all,unknown,0.0
2012,Curatorial Studies / Arts Administration,all,assistant_prof,0.0
2012,Curatorial Studies / Arts Administration,all,"assistant_prof, associate_prof",0.0
2012,Curatorial Studies / Arts Administration,all,open_rank,0.0
2012,Curatorial Studies / Arts Administration,all,lecturer,0.0
2012,Curatorial Studies / Arts Administration,all,vap,0.0
2012,Curatorial Studies / Arts Administration,all,full_prof,0.0
2012,Curatorial Studies / Arts Administration,all,"associate_prof, full_prof",0.0
2012,Curatorial Studies / Arts Administration,all,associate_prof,0.0
2012,Curatorial Studies / Arts Administration,all,chair,0.0
2012,Curatorial Studies / Arts Administration,all,"vap, lecturer",0.0
2012,Curatorial Studies / Arts Administration,all,"vap, assistant_prof",0.0
2012,Curatorial Studies / Arts Administration,all,"lecturer, assistant_prof, associate_prof",0.0
2012,Curatorial Studies / Arts Administration,all,"lecturer, assistant_prof",0.0
2012,Gender and Sexuality Studies,all,all,0.0
2012,Gender and Sexuality Studies,unknown,all,0.0
2012,Gender and Sexuality Studies,unknown,unknown,0.0
2012,Gender and Sexuality Studies,unknown,assistant_prof,0.0
2012,Gender and Sexuality Studies,unknown,"assistant_prof, associate_prof",0.0
2012,Gender and Sexuality Studies,unknown,open_rank,0.0
2012,Gender and Sexuality Studies,unknown,lecturer,0.0
2012,Gender and Sexuality Studies,unknown,vap,0.0
2012,Gender and Sexuality Studies,unknown,full_prof,0.0
2012,Gender and Sexuality Studies,unknown,"associate_prof, full_prof",0.0
2012,Gender and Sexuality Studies,unknown,associate_prof,0.0
2012,Gender and Sexuality Studies,unknown,chair,0.0
2012,Gender and Sexuality Studies,unknown,"vap, lecturer",0.0
2012,Gender and Sexuality Studies,unknown,"vap, assistant_prof",0.0
2012,Gender and Sexuality Studies,unknown,"lecturer, assistant_prof, associate_prof",0.0
2012,Gender and Sexuality Studies,unknown,"lecturer, assistant_prof",0.0
2012,Gender and Sexuality Studies,TRUE,all,0.0
2012,Gender and Sexuality Studies,TRUE,unknown,0.0
2012,Gender and Sexuality Studies,TRUE,assistant_prof,0.0
2012,Gender and Sexuality Studies,TRUE,"assistant_prof, associate_prof",0.0
2012,Gender and Sexuality Studies,TRUE,open_rank,0.0
2012,Gender and Sexuality Studies,TRUE,lecturer,0.0
2012,Gender and Sexuality Studies,TRUE,vap,0.0
2012,Gender and Sexuality Studies,TRUE,full_prof,0.0
2012,Gender and Sexuality Studies,TRUE,"associate_prof, full_prof",0.0
2012,Gender and Sexuality Studies,TRUE,associate_prof,0.0
2012,Gender and Sexuality Studies,TRUE,chair,0.0
2012,Gender and Sexuality Studies,TRUE,"vap, lecturer",0.0
2012,Gender and Sexuality Studies,TRUE,"vap, assistant_prof",0.0
2012,Gender and Sexuality Studies,TRUE,"lecturer, assistant_prof, associate_prof",0.0
2012,Gender and Sexuality Studies,TRUE,"lecturer, assistant_prof",0.0
2012,Gender and Sexuality Studies,FALSE,all,0.0
2012,Gender and Sexuality Studies,FALSE,unknown,0.0
2012,Gender and Sexuality Studies,FALSE,assistant_prof,0.0
2012,Gender and Sexuality Studies,FALSE,"assistant_prof, associate_prof",0.0
2012,Gender and Sexuality Studies,FALSE,open_rank,0.0
2012,Gender and Sexuality Studies,FALSE,lecturer,0.0
2012,Gender and Sexuality Studies,FALSE,vap,0.0
2012,Gender and Sexuality Studies,FALSE,full_prof,0.0
2012,Gender and Sexuality Studies,FALSE,"associate_prof, full_prof",0.0
2012,Gender and Sexuality Studies,FALSE,associate_prof,0.0
2012,Gender and Sexuality Studies,FALSE,chair,0.0
2012,Gender and Sexuality Studies,FALSE,"vap, lecturer",0.0
2012,Gender and Sexuality Studies,FALSE,"vap, assistant_prof",0.0
2012,Gender and Sexuality Studies,FALSE,"lecturer, assistant_prof, associate_prof",0.0
2012,Gender and Sexuality Studies,FALSE,"lecturer, assistant_prof",0.0
2012,Gender and Sexuality Studies,all,unknown,0.0
2012,Gender and Sexuality Studies,all,assistant_prof,0.0
2012,Gender and Sexuality Studies,all,"assistant_prof, associate_prof",0.0
2012,Gender and Sexuality Studies,all,open_rank,0.0
2012,Gender and Sexuality Studies,all,lecturer,0.0
2012,Gender and Sexuality Studies,all,vap,0.0
2012,Gender and Sexuality Studies,all,full_prof,0.0
2012,Gender and Sexuality Studies,all,"associate_prof, full_prof",0.0
2012,Gender and Sexuality Studies,all,associate_prof,0.0
2012,Gender and Sexuality Studies,all,chair,0.0
2012,Gender and Sexuality Studies,all,"vap, lecturer",0.0
2012,Gender and Sexuality Studies,all,"vap, assistant_prof",0.0
2012,Gender and Sexuality Studies,all,"lecturer, assistant_prof, associate_prof",0.0
2012,Gender and Sexuality Studies,all,"lecturer, assistant_prof",0.0
2012,all,unknown,all,14.0
2012,all,unknown,unknown,8.0
2012,all,unknown,assistant_prof,0.0
2012,all,unknown,"assistant_prof, associate_prof",1.0
2012,all,unknown,open_rank,5.0
2012,all,unknown,lecturer,0.0
2012,all,unknown,vap,0.0
2012,all,unknown,full_prof,0.0
2012,all,unknown,"associate_prof, full_prof",0.0
2012,all,unknown,associate_prof,0.0
2012,all,unknown,chair,0.0
2012,all,unknown,"vap, lecturer",0.0
2012,all,unknown,"vap, assistant_prof",0.0
2012,all,unknown,"lecturer, assistant_prof, associate_prof",0.0
2012,all,unknown,"lecturer, assistant_prof",0.0
2012,all,TRUE,all,105.0
2012,all,TRUE,unknown,0.0
2012,all,TRUE,assistant_prof,81.0
2012,all,TRUE,"assistant_prof, associate_prof",12.0
2012,all,TRUE,open_rank,10.0
2012,all,TRUE,lecturer,0.0
2012,all,TRUE,vap,0.0
2012,all,TRUE,full_prof,1.0
2012,all,TRUE,"associate_prof, full_prof",1.0
2012,all,TRUE,associate_prof,0.0
2012,all,TRUE,chair,0.0
2012,all,TRUE,"vap, lecturer",0.0
2012,all,TRUE,"vap, assistant_prof",0.0
2012,all,TRUE,"lecturer, assistant_prof, associate_prof",0.0
2012,all,TRUE,"lecturer, assistant_prof",0.0
2012,all,FALSE,all,28.0
2012,all,FALSE,unknown,2.0
2012,all,FALSE,assistant_prof,0.0
2012,all,FALSE,"assistant_prof, associate_prof",0.0
2012,all,FALSE,open_rank,2.0
2012,all,FALSE,lecturer,13.0
2012,all,FALSE,vap,11.0
2012,all,FALSE,full_prof,0.0
2012,all,FALSE,"associate_prof, full_prof",0.0
2012,all,FALSE,associate_prof,0.0
2012,all,FALSE,chair,0.0
2012,all,FALSE,"vap, lecturer",0.0
2012,all,FALSE,"vap, assistant_prof",0.0
2012,all,FALSE,"lecturer, assistant_prof, associate_prof",0.0
2012,all,FALSE,"lecturer, assistant_prof",0.0
2012,all,all,unknown,10.0
2012,all,all,assistant_prof,81.0
2012,all,all,"assistant_prof, associate_prof",13.0
2012,all,all,open_rank,17.0
2012,all,all,lecturer,13.0
2012,all,all,vap,11.0
2012,all,all,full_prof,1.0
2012,all,all,"associate_prof, full_prof",1.0
2012,all,all,associate_prof,0.0
2012,all,all,chair,0.0
2012,all,all,"vap, lecturer",0.0
2012,all,all,"vap, assistant_prof",0.0
2012,all,all,"lecturer, assistant_prof, associate_prof",0.0
2012,all,all,"lecturer, assistant_prof",0.0
2013,all,all,all,135.0
2013,African / African Diaspora Art,all,all,5.0
2013,African / African Diaspora Art,unknown,all,0.0
2013,African / African Diaspora Art,unknown,unknown,0.0
2013,African / African Diaspora Art,unknown,assistant_prof,0.0
2013,African / African Diaspora Art,unknown,"assistant_prof, associate_prof",0.0
2013,African / African Diaspora Art,unknown,open_rank,0.0
2013,African / African Diaspora Art,unknown,lecturer,0.0
2013,African / African Diaspora Art,unknown,vap,0.0
2013,African / African Diaspora Art,unknown,full_prof,0.0
2013,African / African Diaspora Art,unknown,"associate_prof, full_prof",0.0
2013,African / African Diaspora Art,unknown,associate_prof,0.0
2013,African / African Diaspora Art,unknown,chair,0.0
2013,African / African Diaspora Art,unknown,"vap, lecturer",0.0
2013,African / African Diaspora Art,unknown,"vap, assistant_prof",0.0
2013,African / African Diaspora Art,unknown,"lecturer, assistant_prof, associate_prof",0.0
2013,African / African Diaspora Art,unknown,"lecturer, assistant_prof",0.0
2013,African / African Diaspora Art,TRUE,all,4.0
2013,African / African Diaspora Art,TRUE,unknown,0.0
2013,African / African Diaspora Art,TRUE,assistant_prof,3.0
2013,African / African Diaspora Art,TRUE,"assistant_prof, associate_prof",1.0
2013,African / African Diaspora Art,TRUE,open_rank,0.0
2013,African / African Diaspora Art,TRUE,lecturer,0.0
2013,African / African Diaspora Art,TRUE,vap,0.0
2013,African / African Diaspora Art,TRUE,full_prof,0.0
2013,African / African Diaspora Art,TRUE,"associate_prof, full_prof",0.0
2013,African / African Diaspora Art,TRUE,associate_prof,0.0
2013,African / African Diaspora Art,TRUE,chair,0.0
2013,African / African Diaspora Art,TRUE,"vap, lecturer",0.0
2013,African / African Diaspora Art,TRUE,"vap, assistant_prof",0.0
2013,African / African Diaspora Art,TRUE,"lecturer, assistant_prof, associate_prof",0.0
2013,African / African Diaspora Art,TRUE,"lecturer, assistant_prof",0.0
2013,African / African Diaspora Art,FALSE,all,1.0
2013,African / African Diaspora Art,FALSE,unknown,0.0
2013,African / African Diaspora Art,FALSE,assistant_prof,0.0
2013,African / African Diaspora Art,FALSE,"assistant_prof, associate_prof",0.0
2013,African / African Diaspora Art,FALSE,open_rank,0.0
2013,African / African Diaspora Art,FALSE,lecturer,0.0
2013,African / African Diaspora Art,FALSE,vap,1.0
2013,African / African Diaspora Art,FALSE,full_prof,0.0
2013,African / African Diaspora Art,FALSE,"associate_prof, full_prof",0.0
2013,African / African Diaspora Art,FALSE,associate_prof,0.0
2013,African / African Diaspora Art,FALSE,chair,0.0
2013,African / African Diaspora Art,FALSE,"vap, lecturer",0.0
2013,African / African Diaspora Art,FALSE,"vap, assistant_prof",0.0
2013,African / African Diaspora Art,FALSE,"lecturer, assistant_prof, associate_prof",0.0
2013,African / African Diaspora Art,FALSE,"lecturer, assistant_prof",0.0
2013,African / African Diaspora Art,all,unknown,0.0
2013,African / African Diaspora Art,all,assistant_prof,3.0
2013,African / African Diaspora Art,all,"assistant_prof, associate_prof",1.0
2013,African / African Diaspora Art,all,open_rank,0.0
2013,African / African Diaspora Art,all,lecturer,0.0
2013,African / African Diaspora Art,all,vap,1.0
2013,African / African Diaspora Art,all,full_prof,0.0
2013,African / African Diaspora Art,all,"associate_prof, full_prof",0.0
2013,African / African Diaspora Art,all,associate_prof,0.0
2013,African / African Diaspora Art,all,chair,0.0
2013,African / African Diaspora Art,all,"vap, lecturer",0.0
2013,African / African Diaspora Art,all,"vap, assistant_prof",0.0
2013,African / African Diaspora Art,all,"lecturer, assistant_prof, associate_prof",0.0
2013,African / African Diaspora Art,all,"lecturer, assistant_prof",0.0
2013,Ancient Art,all,all,4.17
2013,Ancient Art,unknown,all,0.0
2013,Ancient Art,unknown,unknown,0.0
2013,Ancient Art,unknown,assistant_prof,0.0
2013,Ancient Art,unknown,"assistant_prof, associate_prof",0.0
2013,Ancient Art,unknown,open_rank,0.0
2013,Ancient Art,unknown,lecturer,0.0
2013,Ancient Art,unknown,vap,0.0
2013,Ancient Art,unknown,full_prof,0.0
2013,Ancient Art,unknown,"associate_prof, full_prof",0.0
2013,Ancient Art,unknown,associate_prof,0.0
2013,Ancient Art,unknown,chair,0.0
2013,Ancient Art,unknown,"vap, lecturer",0.0
2013,Ancient Art,unknown,"vap, assistant_prof",0.0
2013,Ancient Art,unknown,"lecturer, assistant_prof, associate_prof",0.0
2013,Ancient Art,unknown,"lecturer, assistant_prof",0.0
2013,Ancient Art,TRUE,all,4.17
2013,Ancient Art,TRUE,unknown,0.0
2013,Ancient Art,TRUE,assistant_prof,4.17
2013,Ancient Art,TRUE,"assistant_prof, associate_prof",0.0
2013,Ancient Art,TRUE,open_rank,0.0
2013,Ancient Art,TRUE,lecturer,0.0
2013,Ancient Art,TRUE,vap,0.0
2013,Ancient Art,TRUE,full_prof,0.0
2013,Ancient Art,TRUE,"associate_prof, full_prof",0.0
2013,Ancient Art,TRUE,associate_prof,0.0
2013,Ancient Art,TRUE,chair,0.0
2013,Ancient Art,TRUE,"vap, lecturer",0.0
2013,Ancient Art,TRUE,"vap, assistant_prof",0.0
2013,Ancient Art,TRUE,"lecturer, assistant_prof, associate_prof",0.0
2013,Ancient Art,TRUE,"lecturer, assistant_prof",0.0
2013,Ancient Art,FALSE,all,0.0
2013,Ancient Art,FALSE,unknown,0.0
2013,Ancient Art,FALSE,assistant_prof,0.0
2013,Ancient Art,FALSE,"assistant_prof, associate_prof",0.0
2013,Ancient Art,FALSE,open_rank,0.0
2013,Ancient Art,FALSE,lecturer,0.0
2013,Ancient Art,FALSE,vap,0.0
2013,Ancient Art,FALSE,full_prof,0.0
2013,Ancient Art,FALSE,"associate_prof, full_prof",0.0
2013,Ancient Art,FALSE,associate_prof,0.0
2013,Ancient Art,FALSE,chair,0.0
2013,Ancient Art,FALSE,"vap, lecturer",0.0
2013,Ancient Art,FALSE,"vap, assistant_prof",0.0
2013,Ancient Art,FALSE,"lecturer, assistant_prof, associate_prof",0.0
2013,Ancient Art,FALSE,"lecturer, assistant_prof",0.0
2013,Ancient Art,all,unknown,0.0
2013,Ancient Art,all,assistant_prof,4.17
2013,Ancient Art,all,"assistant_prof, associate_prof",0.0
2013,Ancient Art,all,open_rank,0.0
2013,Ancient Art,all,lecturer,0.0
2013,Ancient Art,all,vap,0.0
2013,Ancient Art,all,full_prof,0.0
2013,Ancient Art,all,"associate_prof, full_prof",0.0
2013,Ancient Art,all,associate_prof,0.0
2013,Ancient Art,all,chair,0.0
2013,Ancient Art,all,"vap, lecturer",0.0
2013,Ancient Art,all,"vap, assistant_prof",0.0
2013,Ancient Art,all,"lecturer, assistant_prof, associate_prof",0.0
2013,Ancient Art,all,"lecturer, assistant_prof",0.0
2013,Architecture,all,all,7.0
2013,Architecture,unknown,all,0.0
2013,Architecture,unknown,unknown,0.0
2013,Architecture,unknown,assistant_prof,0.0
2013,Architecture,unknown,"assistant_prof, associate_prof",0.0
2013,Architecture,unknown,open_rank,0.0
2013,Architecture,unknown,lecturer,0.0
2013,Architecture,unknown,vap,0.0
2013,Architecture,unknown,full_prof,0.0
2013,Architecture,unknown,"associate_prof, full_prof",0.0
2013,Architecture,unknown,associate_prof,0.0
2013,Architecture,unknown,chair,0.0
2013,Architecture,unknown,"vap, lecturer",0.0
2013,Architecture,unknown,"vap, assistant_prof",0.0
2013,Architecture,unknown,"lecturer, assistant_prof, associate_prof",0.0
2013,Architecture,unknown,"lecturer, assistant_prof",0.0
2013,Architecture,TRUE,all,6.0
2013,Architecture,TRUE,unknown,0.0
2013,Architecture,TRUE,assistant_prof,3.0
2013,Architecture,TRUE,"assistant_prof, associate_prof",2.0
2013,Architecture,TRUE,open_rank,1.0
2013,Architecture,TRUE,lecturer,0.0
2013,Architecture,TRUE,vap,0.0
2013,Architecture,TRUE,full_prof,0.0
2013,Architecture,TRUE,"associate_prof, full_prof",0.0
2013,Architecture,TRUE,associate_prof,0.0
2013,Architecture,TRUE,chair,0.0
2013,Architecture,TRUE,"vap, lecturer",0.0
2013,Architecture,TRUE,"vap, assistant_prof",0.0
2013,Architecture,TRUE,"lecturer, assistant_prof, associate_prof",0.0
2013,Architecture,TRUE,"lecturer, assistant_prof",0.0
2013,Architecture,FALSE,all,1.0
2013,Architecture,FALSE,unknown,0.0
2013,Architecture,FALSE,assistant_prof,0.0
2013,Architecture,FALSE,"assistant_prof, associate_prof",0.0
2013,Architecture,FALSE,open_rank,0.0
2013,Architecture,FALSE,lecturer,1.0
2013,Architecture,FALSE,vap,0.0
2013,Architecture,FALSE,full_prof,0.0
2013,Architecture,FALSE,"associate_prof, full_prof",0.0
2013,Architecture,FALSE,associate_prof,0.0
2013,Architecture,FALSE,chair,0.0
2013,Architecture,FALSE,"vap, lecturer",0.0
2013,Architecture,FALSE,"vap, assistant_prof",0.0
2013,Architecture,FALSE,"lecturer, assistant_prof, associate_prof",0.0
2013,Architecture,FALSE,"lecturer, assistant_prof",0.0
2013,Architecture,all,unknown,0.0
2013,Architecture,all,assistant_prof,3.0
2013,Architecture,all,"assistant_prof, associate_prof",2.0
2013,Architecture,all,open_rank,1.0
2013,Architecture,all,lecturer,1.0
2013,Architecture,all,vap,0.0
2013,Architecture,all,full_prof,0.0
2013,Architecture,all,"associate_prof, full_prof",0.0
2013,Architecture,all,associate_prof,0.0
2013,Architecture,all,chair,0.0
2013,Architecture,all,"vap, lecturer",0.0
2013,Architecture,all,"vap, assistant_prof",0.0
2013,Architecture,all,"lecturer, assistant_prof, associate_prof",0.0
2013,Architecture,all,"lecturer, assistant_prof",0.0
2013,Asian / Asian Diaspora Art,all,all,14.5
2013,Asian / Asian Diaspora Art,unknown,all,0.0
2013,Asian / Asian Diaspora Art,unknown,unknown,0.0
2013,Asian / Asian Diaspora Art,unknown,assistant_prof,0.0
2013,Asian / Asian Diaspora Art,unknown,"assistant_prof, associate_prof",0.0
2013,Asian / Asian Diaspora Art,unknown,open_rank,0.0
2013,Asian / Asian Diaspora Art,unknown,lecturer,0.0
2013,Asian / Asian Diaspora Art,unknown,vap,0.0
2013,Asian / Asian Diaspora Art,unknown,full_prof,0.0
2013,Asian / Asian Diaspora Art,unknown,"associate_prof, full_prof",0.0
2013,Asian / Asian Diaspora Art,unknown,associate_prof,0.0
2013,Asian / Asian Diaspora Art,unknown,chair,0.0
2013,Asian / Asian Diaspora Art,unknown,"vap, lecturer",0.0
2013,Asian / Asian Diaspora Art,unknown,"vap, assistant_prof",0.0
2013,Asian / Asian Diaspora Art,unknown,"lecturer, assistant_prof, associate_prof",0.0
2013,Asian / Asian Diaspora Art,unknown,"lecturer, assistant_prof",0.0
2013,Asian / Asian Diaspora Art,TRUE,all,13.5
2013,Asian / Asian Diaspora Art,TRUE,unknown,0.0
2013,Asian / Asian Diaspora Art,TRUE,assistant_prof,11.5
2013,Asian / Asian Diaspora Art,TRUE,"assistant_prof, associate_prof",1.0
2013,Asian / Asian Diaspora Art,TRUE,open_rank,1.0
2013,Asian / Asian Diaspora Art,TRUE,lecturer,0.0
2013,Asian / Asian Diaspora Art,TRUE,vap,0.0
2013,Asian / Asian Diaspora Art,TRUE,full_prof,0.0
2013,Asian / Asian Diaspora Art,TRUE,"associate_prof, full_prof",0.0
2013,Asian / Asian Diaspora Art,TRUE,associate_prof,0.0
2013,Asian / Asian Diaspora Art,TRUE,chair,0.0
2013,Asian / Asian Diaspora Art,TRUE,"vap, lecturer",0.0
2013,Asian / Asian Diaspora Art,TRUE,"vap, assistant_prof",0.0
2013,Asian / Asian Diaspora Art,TRUE,"lecturer, assistant_prof, associate_prof",0.0
2013,Asian / Asian Diaspora Art,TRUE,"lecturer, assistant_prof",0.0
2013,Asian / Asian Diaspora Art,FALSE,all,1.0
2013,Asian / Asian Diaspora Art,FALSE,unknown,0.0
2013,Asian / Asian Diaspora Art,FALSE,assistant_prof,0.0
2013,Asian / Asian Diaspora Art,FALSE,"assistant_prof, associate_prof",0.0
2013,Asian / Asian Diaspora Art,FALSE,open_rank,0.0
2013,Asian / Asian Diaspora Art,FALSE,lecturer,1.0
2013,Asian / Asian Diaspora Art,FALSE,vap,0.0
2013,Asian / Asian Diaspora Art,FALSE,full_prof,0.0
2013,Asian / Asian Diaspora Art,FALSE,"associate_prof, full_prof",0.0
2013,Asian / Asian Diaspora Art,FALSE,associate_prof,0.0
2013,Asian / Asian Diaspora Art,FALSE,chair,0.0
2013,Asian / Asian Diaspora Art,FALSE,"vap, lecturer",0.0
2013,Asian / Asian Diaspora Art,FALSE,"vap, assistant_prof",0.0
2013,Asian / Asian Diaspora Art,FALSE,"lecturer, assistant_prof, associate_prof",0.0
2013,Asian / Asian Diaspora Art,FALSE,"lecturer, assistant_prof",0.0
2013,Asian / Asian Diaspora Art,all,unknown,0.0
2013,Asian / Asian Diaspora Art,all,assistant_prof,11.5
2013,Asian / Asian Diaspora Art,all,"assistant_prof, associate_prof",1.0
2013,Asian / Asian Diaspora Art,all,open_rank,1.0
2013,Asian / Asian Diaspora Art,all,lecturer,1.0
2013,Asian / Asian Diaspora Art,all,vap,0.0
2013,Asian / Asian Diaspora Art,all,full_prof,0.0
2013,Asian / Asian Diaspora Art,all,"associate_prof, full_prof",0.0
2013,Asian / Asian Diaspora Art,all,associate_prof,0.0
2013,Asian / Asian Diaspora Art,all,chair,0.0
2013,Asian / Asian Diaspora Art,all,"vap, lecturer",0.0
2013,Asian / Asian Diaspora Art,all,"vap, assistant_prof",0.0
2013,Asian / Asian Diaspora Art,all,"lecturer, assistant_prof, associate_prof",0.0
2013,Asian / Asian Diaspora Art,all,"lecturer, assistant_prof",0.0
2013,Byzantine / Medieval Art,all,all,9.17
2013,Byzantine / Medieval Art,unknown,all,0.0
2013,Byzantine / Medieval Art,unknown,unknown,0.0
2013,Byzantine / Medieval Art,unknown,assistant_prof,0.0
2013,Byzantine / Medieval Art,unknown,"assistant_prof, associate_prof",0.0
2013,Byzantine / Medieval Art,unknown,open_rank,0.0
2013,Byzantine / Medieval Art,unknown,lecturer,0.0
2013,Byzantine / Medieval Art,unknown,vap,0.0
2013,Byzantine / Medieval Art,unknown,full_prof,0.0
2013,Byzantine / Medieval Art,unknown,"associate_prof, full_prof",0.0
2013,Byzantine / Medieval Art,unknown,associate_prof,0.0
2013,Byzantine / Medieval Art,unknown,chair,0.0
2013,Byzantine / Medieval Art,unknown,"vap, lecturer",0.0
2013,Byzantine / Medieval Art,unknown,"vap, assistant_prof",0.0
2013,Byzantine / Medieval Art,unknown,"lecturer, assistant_prof, associate_prof",0.0
2013,Byzantine / Medieval Art,unknown,"lecturer, assistant_prof",0.0
2013,Byzantine / Medieval Art,TRUE,all,9.17
2013,Byzantine / Medieval Art,TRUE,unknown,0.0
2013,Byzantine / Medieval Art,TRUE,assistant_prof,8.17
2013,Byzantine / Medieval Art,TRUE,"assistant_prof, associate_prof",1.0
2013,Byzantine / Medieval Art,TRUE,open_rank,0.0
2013,Byzantine / Medieval Art,TRUE,lecturer,0.0
2013,Byzantine / Medieval Art,TRUE,vap,0.0
2013,Byzantine / Medieval Art,TRUE,full_prof,0.0
